# PLATE   MJD     FIBERID   Z   
7828   57039     329     0.0052367467
5178   56246     475     0.08546084
5999   56089     490     0.27444953
4397   55921     918     0.07130625
7828   57039     370     0.005971316700000001
7828   57039     432     0.020925282
4466   55857     284     0.10047457
7643   57302     146     0.21399076
6728   56426     903     0.27693537
5999   56089     617     0.26941952
6728   56426     922     0.31755495
7828   57039     518     0.10568477
5120   55895     364     0.24695717
3769   55240     86     0.13838398
4466   55857     383     0.07783264
6800   56399     265     0.14289166
3769   55240     156     0.31827426
4466   55857     444     0.022870881000000003
5999   56089     740     0.18500999
7643   57302     329     0.089230135
5120   55895     489     0.095110856
3769   55240     256     0.04785213
7828   57039     728     0.019884765
3769   55240     314     0.06128749
7828   57039     764     0.047045548
3769   55240     367     0.28945485
6800   56399     528     0.05884914
6729   56419     154     0.03752575
4398   55946     331     0.1848608
4398   55946     356     0.05256008400000001
4398   55946     360     0.052130397
6056   56092     356     0.110368185
6056   56092     370     0.062559895
6800   56399     698     0.040593132000000004
3667   55186     169     0.1244608
4466   55857     850     0.31579506
6729   56419     326     0.27546296
6800   56399     758     0.031556662
6000   56102     85     0.10727878
4398   55946     514     0.018229678
7829   57011     150     0.021153147999999997
7829   57011     153     0.13650152
6800   56399     882     0.1883568
6056   56092     686     0.035250212999999996
6801   56487     8     0.004797169
7829   57011     352     0.019201752
7829   57011     366     0.2534405
5120   55895     966     0.034535397
4467   55894     277     0.018250303
7829   57011     464     0.019028502
6056   56092     903     0.10722493
7829   57011     489     0.019979049
6056   56092     938     0.071584575
4398   55946     770     0.29681224
6801   56487     263     0.28628814
5179   55957     704     0.26633883
7829   57011     570     0.0371536
3770   55234     138     0.31751406
6057   56099     38     0.035854347
5121   55856     175     0.19635294
3770   55234     242     0.10188701
4398   55946     925     0.08618854
3770   55234     262     0.06638838
4398   55946     938     0.08720145
3770   55234     284     0.01953339
3667   55186     659     0.08357767
6801   56487     454     0.27263188
5121   55856     254     0.04305981
5121   55856     266     0.041324142
7829   57011     799     0.018549964
7644   57327     164     0.08767989
6801   56487     524     0.040847233999999996
3770   55234     373     0.0618326
5121   55856     340     0.16439496
6801   56487     558     0.06815129
6729   56419     929     0.3070953
5180   55947     26     0.25323805
3770   55234     479     0.21650842
6000   56102     686     0.043700702
4467   55894     808     0.043170694
6730   56425     4     0.041181527
7644   57327     307     0.0674857
3770   55234     598     0.13312426
7644   57327     334     0.040946085
6730   56425     56     0.020148385
6000   56102     794     0.27314976
5121   55856     510     0.035323362999999997
7830   57043     135     0.1196113
7830   57043     166     0.009254423000000001
3770   55234     736     0.22718884
5180   55947     313     0.15654781
4399   55811     299     0.30020532
6801   56487     898     0.25292426
6801   56487     940     0.15661038
5121   55856     649     0.15433042
5121   55856     653     0.15409306
5121   55856     659     0.152929
3770   55234     896     0.09614404
7830   57043     342     0.23838958
7644   57327     583     0.26526946
5121   55856     723     0.22688029999999998
6802   56456     97     0.20263283
4468   55894     248     0.046463776
7644   57327     614     0.05203073
3667   55566     175     0.12439088
7830   57043     425     0.0304031
5121   55856     773     0.06875994
4399   55811     487     0.04053302
7644   57327     644     0.020231515
6057   56099     924     0.026921794
5180   55947     695     0.10901555
7644   57327     727     0.18738711
5180   55947     730     0.08094166
5121   55856     898     0.12516885
6058   56090     37     0.026321492999999998
3771   55544     190     0.17339022
6802   56456     422     0.122348055
4468   55894     590     0.006980851999999999
7644   57327     871     0.27746934
3667   55566     449     0.2630794
5181   56298     34     0.063973136
4399   55811     790     0.015024926499999999
3771   55544     524     0.13863237
7831   57016     25     0.021576922000000002
7831   57016     52     0.03476573
7831   57016     76     0.2538114
3771   55544     642     0.051233277
3667   55566     681     0.08358942
7648   57329     121     0.24204513
4468   55894     945     0.20710753
6058   56090     542     0.06468694
6802   56456     848     0.07237331
4469   55863     10     0.19991174
6058   56090     602     0.033275112999999995
6802   56456     897     0.16808671
3771   55544     779     0.22986554
4400   55509     50     0.09165269999999999
4469   55863     76     0.0824765
7831   57016     280     0.064597845
5181   56298     428     0.0859806
7648   57329     278     0.08017659
6803   56402     96     0.0062392764
6058   56090     837     0.15888235
6001   56072     778     0.02884437
7648   57329     386     0.11854995
6058   56090     898     0.29157948
3772   55277     36     0.103104584
7831   57016     518     0.14205219
6731   56385     160     0.10768957
6803   56402     245     0.06544278
7648   57329     461     0.07790271
7831   57016     560     0.29508233
6001   56072     900     0.17650472
6059   56093     50     0.0024133632
7831   57016     639     0.022139787999999997
7831   57016     682     0.030341875
3772   55277     278     0.035509795
6001   56072     980     0.074128576
7831   57016     754     0.31872654
6803   56402     534     0.07669267
3772   55277     386     0.021946592
7831   57016     828     0.24193774
5181   56298     984     0.06440018
5122   55841     796     0.20665874
6803   56402     628     0.07420555
5122   55841     822     0.12197207
6059   56093     364     0.05912287
5122   55841     846     0.15981887
5122   55841     884     0.111007206
6002   56104     194     0.048262887000000004
7832   56904     56     0.018959943
5182   56341     227     0.3013744
3668   55478     356     0.095021516
5122   55841     939     0.24752383
6803   56402     869     0.10263807
5122   55841     996     0.29097449999999997
4470   55587     45     0.2352428
7648   57329     882     0.05355685599999999
6803   56402     914     0.07310313
3668   55478     452     0.036182143
6731   56385     623     0.20094395
6059   56093     677     0.10642782
3772   55277     892     0.27656546
7832   56904     338     0.07258516599999999
7832   56904     344     0.058633335
6059   56093     797     0.06848181
6002   56104     454     0.0009358722
3668   55478     595     0.09729791
3668   55478     598     0.022156967000000003
3668   55478     612     0.030688081000000002
4400   55509     948     0.05612862
6059   56093     964     0.17869388
6002   56104     555     0.04086756
6059   56093     996     0.13590659
5182   56341     764     0.08506655
6804   56447     344     0.18353449
3773   55240     219     0.033723332
6002   56104     649     0.06528236
7653   57306     265     0.070564725
6002   56104     696     0.06703864
7653   57306     289     0.23204437
6804   56447     426     0.005891741999999999
7832   56904     715     0.028517174
7653   57306     308     0.038600806
6002   56104     755     0.10544251
3773   55240     332     0.30751209999999995
3668   55478     916     0.021359166000000002
4470   55587     641     0.24650489
7832   56904     838     0.020400109
6002   56104     815     0.13737956
7653   57306     396     0.22782181
3668   55478     957     0.22417417
6060   56074     326     0.008589382
6804   56447     656     0.27113795
5183   55976     85     0.11944779
3773   55240     573     0.096352935
7653   57306     488     0.30312935
6002   56104     926     0.053243484
7833   57286     60     0.03153899
7608   56945     158     0.07734667
6804   56447     784     0.31007078
5123   55841     690     0.20309715
6804   56447     826     0.07345238
6003   56311     2     0.036731232
7653   57306     588     0.04091457
4401   55510     440     0.011481556
7833   57286     163     0.04226105
5183   55976     327     0.18372056
7833   57286     192     0.032117177000000004
6060   56074     659     0.079059064
7833   57286     236     0.23326534
7833   57286     238     0.023119893
7653   57306     672     0.29954058
3773   55240     862     0.24229684
7653   57306     758     0.04274986
6003   56311     198     0.028177373
6003   56311     230     0.25025433
7833   57286     452     0.07478221
7653   57306     817     0.21830359
5183   55976     632     0.052073322000000005
4471   55617     385     0.29095329999999997
6805   56442     274     0.26237350000000004
6061   56076     5     0.30618286
7833   57286     588     0.020621482
7653   57306     924     0.030390175
7653   57306     942     0.1678166
7833   57286     640     0.02953278
7833   57286     656     0.07597644
5183   55976     846     0.07270688
6805   56442     431     0.055276893
7833   57286     750     0.24030663
5183   55976     914     0.026859717
3669   55481     616     0.25391236
7833   57286     842     0.17092144
5124   55894     258     0.03757855
5124   55894     296     0.04679859
7654   57330     170     0.04070216
5184   56352     72     0.085950814
3774   55244     498     0.02439267
7834   56979     104     0.24836174
7654   57330     282     0.24182464
7834   56979     145     0.019888721
5124   55894     448     0.0652155
5184   56352     371     0.053725872
5124   55894     538     0.05607649
7834   56979     273     0.06912671
5124   55894     565     0.14528257
3774   55244     918     0.26975876
7834   56979     366     0.012000542
6003   56311     850     0.23149495
3774   55244     933     0.25777468
7834   56979     411     0.065698035
6806   56419     126     0.2787961
3670   55480     18     0.041012242000000004
4472   55893     319     0.30788702
7834   56979     474     0.112034656
7834   56979     483     0.019870706000000002
7654   57330     466     0.26578704
3775   55207     196     0.13338089
3775   55207     250     0.0431285
6062   56091     140     0.06862348
5124   55894     762     0.094437174
5184   56352     898     0.13856782
6806   56419     484     0.07213163
3670   55480     277     0.23689787
7834   56979     810     0.26695088
6806   56419     600     0.14821546
5124   55894     932     0.24090935
5124   55894     955     0.29756522
5124   55894     960     0.26131383
6062   56091     379     0.03502988
3670   55480     406     0.20140196
6806   56419     705     0.16084707
7654   57330     887     0.28386300000000003
6062   56091     419     0.25448158
6062   56091     429     0.23555626
6004   56066     346     0.27906215
6062   56091     538     0.02687776
3775   55207     688     0.14476185
3670   55480     558     0.010636564
5125   55863     144     0.28177673
6062   56091     583     0.03486753
3670   55480     577     0.14474137
6733   56369     730     0.008929013000000001
3775   55207     720     0.13033283
3670   55480     589     0.26617426
7655   57336     44     0.08930644
6733   56369     782     0.27470229999999995
3775   55207     812     0.22665788
5185   55978     388     0.051513884
6806   56419     967     0.22977193
7835   56986     255     0.14154354
5125   55863     259     0.056883734000000005
6733   56369     872     0.06585348
3670   55480     738     0.013779075
3670   55480     769     0.13955596
5125   55863     368     0.26132193
6004   56066     669     0.31982282
4473   55589     192     0.17668337
5125   55863     384     0.25218427
7655   57336     254     0.08876322
6807   56429     104     0.039061036
7655   57336     353     0.1888614
5185   55978     567     0.31034186
7835   56986     441     0.03630106
4403   55536     242     0.074568816
6004   56066     826     0.052021094000000004
7655   57336     408     0.07985135
7835   56986     509     0.06835777
7835   56986     540     0.14059271
4403   55536     318     0.005297205
5125   55863     628     0.045313913
7655   57336     565     0.06360967
4403   55536     442     0.048205107000000004
6063   56098     142     0.07810768
6807   56429     456     0.06264239
6807   56429     457     0.1302787
7835   56986     752     0.08400114
6734   56386     363     0.16629243
7835   56986     758     0.041567866
7655   57336     658     0.029094849
7835   56986     765     0.04143994
6807   56429     498     0.010087895999999999
6005   56090     120     0.027913617
6063   56098     291     0.22712663
5125   55863     912     0.05462506
5186   56337     24     0.06402262
5125   55863     942     0.07631778
6734   56386     561     0.07998811
5125   55863     986     0.08230242
3671   55483     535     0.15385237
3776   55209     667     0.1410732
6807   56429     844     0.006583869
6005   56090     410     0.06519072
6063   56098     598     0.02889357
6063   56098     631     0.2949118
3671   55483     598     0.21562003
6734   56386     754     0.05578626
6807   56429     968     0.18721914
6063   56098     683     0.040922504
3776   55209     855     0.08766732
5186   56337     452     0.08282765
3776   55209     909     0.20609115
5186   56337     503     0.2982203
7656   57338     134     0.033273607000000004
7836   57278     390     0.046070255
7836   57278     457     0.06034198
5186   56337     594     0.20615216
6808   56443     175     0.20104724
5126   55923     365     0.054659873
6734   56386     952     0.074315436
6808   56443     200     0.16590878
3777   55210     57     0.11967171
6808   56443     213     0.23267646
7836   57278     500     0.13500886
7656   57338     312     0.27365777
3671   55483     875     0.14100917
7836   57278     589     0.09247641
6808   56443     310     0.25691032
6735   56397     80     0.3187482
4404   55513     218     0.0746495
6005   56090     826     0.016922133
6005   56090     873     0.084565036
5126   55923     662     0.039046858
4404   55513     382     0.06149981
6735   56397     281     0.10866649
4404   55513     424     0.011155185
3672   55484     139     0.09277765
6735   56397     296     0.29321063
3672   55484     146     0.09663869
5126   55923     782     0.027563011000000002
7656   57338     675     0.031547494
6735   56397     432     0.017691547
5126   55923     892     0.275597
3672   55484     319     0.1395602
6006   56105     200     0.19529963
3672   55484     540     0.019359222
7657   57309     35     0.042089205
6006   56105     684     0.20458627
6735   56397     983     0.14913689
6736   56366     18     0.054687615
3672   55484     882     0.03272972
5127   55889     464     0.23891462
7657   57309     331     0.047198124
7657   57309     344     0.256456
3672   55484     919     0.14563502
7657   57309     371     0.15693572
7657   57309     422     0.055117194
6736   56366     204     0.08632994
6006   56105     960     0.17296876
7657   57309     619     0.07024549
7657   57309     624     0.10352559
4405   55854     531     0.1283048
4405   55854     544     0.054108348
3673   55178     277     0.28732693
7657   57309     750     0.23201682
5127   55889     909     0.033937305
4405   55854     640     0.053147245
6007   56066     228     0.16649497
3673   55178     383     0.18610549
3673   55178     456     0.09600435
7657   57309     930     0.081541404
4405   55854     823     0.27083972
7658   57312     22     0.08614743
7658   57312     148     0.093587115
5128   55912     294     0.057404435999999996
6736   56366     882     0.27652037
7658   57312     182     0.039993785
5128   55912     335     0.10230781
5128   55912     400     0.08726367
5128   55912     405     0.060178800000000005
6736   56366     992     0.31565106
5128   55912     443     0.10412717
7658   57312     362     0.11624514
5128   55912     514     0.1419368
5128   55912     600     0.12103546400000001
4406   55858     382     0.038567547
7658   57312     561     0.21505341
5128   55912     755     0.09357837
5128   55912     787     0.09591842
5128   55912     823     0.24581435
5128   55912     874     0.2785439
6737   56365     580     0.054661207
7658   57312     873     0.06997825
7658   57312     914     0.02526443
7658   57312     938     0.03790409
7658   57312     964     0.22584099
6008   56093     398     0.029014762000000003
4406   55858     824     0.07689306
7658   57312     976     0.31765705
5129   55864     140     0.06459165
6737   56365     721     0.29435359999999994
7659   57060     20     0.048227402999999995
4406   55858     928     0.045219455
4406   55858     989     0.09293986
6008   56093     578     0.17867275
6008   56093     625     0.26652306
6008   56093     633     0.059870858
7659   57060     210     0.015802551
4407   55884     59     0.24520943
4407   55884     77     0.018993054
3674   55182     800     0.032580517
7659   57060     347     0.2109672
7659   57060     384     0.16177315
5129   55864     585     0.10414582
6008   56093     886     0.07629006
7659   57060     494     0.04839856
5129   55864     645     0.29308382
3675   55183     79     0.27365890000000004
6738   56424     282     0.19876589
6738   56424     335     0.30151817
7659   57060     624     0.11923024
5129   55864     807     0.26244673
4407   55884     568     0.10453102
6738   56424     456     0.02526034
6009   56313     174     0.21031158
4407   55884     725     0.23355989
3675   55183     509     0.12071219
5130   55835     116     0.22909622
7660   57357     5     0.15283039999999998
7660   57357     14     0.015197526999999999
7660   57357     34     0.24063939
6738   56424     820     0.015097828999999998
7660   57357     110     0.032891244
7660   57357     117     0.24497896
6009   56313     546     0.27454559999999995
4407   55884     991     0.07708375
7660   57357     188     0.15321858
7660   57357     190     0.096427344
7660   57357     198     0.25769743
6738   56424     927     0.23635414
6009   56313     640     0.06516007
7660   57357     250     0.100537725
7660   57357     256     0.1526557
6009   56313     730     0.036901154
5130   55835     458     0.10889808
7660   57357     332     0.22775517
7660   57357     368     0.041439235
7660   57357     376     0.018235898
3675   55183     956     0.072905675
4408   55888     258     0.28105792
5130   55835     556     0.08013759
3675   55183     992     0.20513226
7660   57357     476     0.23754560000000002
3676   55186     170     0.18001387
5130   55835     766     0.25945450000000003
6010   56097     76     0.014969772
7660   57357     674     0.26375484
3676   55186     262     0.034447648
7660   57357     712     0.14144075
6739   56393     428     0.08350228
7660   57357     727     0.04444313
6010   56097     221     0.0033657907000000003
6010   56097     226     0.07846771
7660   57357     830     0.2976672
3676   55186     396     0.031022072
3676   55186     434     0.24386962
4408   55888     765     0.11747476
4408   55888     767     0.065098085
6010   56097     364     0.05313257
7660   57357     976     0.084680416
6739   56393     724     0.0009194496699999998
3676   55186     574     0.19936593
3676   55186     601     0.23231272
7661   57286     42     0.091790706
7661   57286     52     0.10720778
7661   57286     74     0.042232152
7661   57286     76     0.042433045999999995
7661   57286     78     0.1085219
6010   56097     523     0.20743270000000003
5131   55835     264     0.039001137000000005
6739   56393     842     0.041446794
7661   57286     218     0.14249682
7661   57286     304     0.12084389
3676   55186     889     0.107106075
6740   56401     54     0.013462275
6010   56097     849     0.05410016
6010   56097     994     0.0703477
7661   57286     668     0.23397441
3677   55205     310     0.15350573
3677   55205     389     0.31323758
5132   55858     26     0.12064379
7661   57286     901     0.24760962
4409   55883     760     0.19106616
4409   55883     767     0.22467060000000003
6740   56401     660     0.25801164
6011   56103     373     0.16119969
7661   57286     965     0.1536188
6740   56401     706     0.12970623
4409   55883     921     0.084207214
6740   56401     804     0.3008217
7662   57358     108     0.024254521
3677   55205     672     0.18518494
5132   55858     310     0.06079587
6740   56401     934     0.06426816
7662   57358     272     0.034414012
7662   57358     373     0.087708116
6741   56394     110     0.28206098
6011   56103     858     0.07425985
7662   57358     456     0.24513395
6011   56103     892     0.06296373
6688   56412     98     0.0029659928000000005
3678   55208     213     0.050382853
7662   57358     685     0.27742848
6741   56394     408     0.0731855
4410   56187     622     0.086129464
4410   56187     649     0.09854781
7662   57358     826     0.13470714
5132   55858     990     0.06578635
4410   56187     734     0.26331258
6012   56101     324     0.07165003
6741   56394     636     0.0020604562
5133   55860     70     0.062399425
3678   55208     524     0.23394176
7663   57328     32     0.23397434
7663   57328     47     0.05898787
5133   55860     242     0.059584267
7663   57328     154     0.075982295
7663   57328     189     0.23956218
6012   56101     622     0.077920355
6012   56101     633     0.035119653
5133   55860     389     0.20052487
6012   56101     677     0.04200679
3678   55208     854     0.12968631
7663   57328     343     0.04266434
6742   56415     96     0.11284897
6012   56101     812     0.08359764
6012   56101     873     0.085727096
6012   56101     929     0.02932261
6742   56415     244     0.1298619
6012   56101     986     0.29324314
7663   57328     578     0.13801269
4411   56164     447     0.05912821
3679   55209     196     0.19716948
3679   55209     234     0.039608963
3679   55209     280     0.1331485
6013   56074     197     0.3075864
6742   56415     488     0.065990254
7663   57328     792     0.06784299
6013   56074     242     0.036781084
6742   56415     532     0.2617499
5134   55868     24     0.23891568
5134   55868     52     0.24124561
6742   56415     654     0.04582746
3679   55209     546     0.06918446
4411   56164     885     0.23689179999999996
4411   56164     932     0.123116374
7664   57367     132     0.21582599
6742   56415     912     0.17765057
3679   55209     824     0.023635132000000003
6013   56074     757     0.29130042
7664   57367     364     0.05909895
4412   55912     215     0.15863168
3679   55209     938     0.24273360000000002
5134   55868     534     0.1628231
5134   55868     574     0.082465485
7664   57367     448     0.102655895
4412   55912     301     0.065845035
7664   57367     513     0.08888089
6013   56074     972     0.042561375
6013   56074     994     0.035983312999999996
6743   56385     298     0.31802848
3680   55210     157     0.25595057
6743   56385     341     0.18221891
5134   55868     767     0.2550005
7664   57367     642     0.10701474
7664   57367     694     0.06352695
6743   56385     421     0.091249526
6743   56385     494     0.058015517999999995
5134   55868     944     0.050543017999999995
3680   55210     375     0.15140417
6743   56385     536     0.12504523
7664   57367     876     0.20734770000000002
5135   55862     32     0.20961754
7664   57367     922     0.053079627000000004
4412   55912     772     0.078781344
6743   56385     723     0.1564222
3680   55210     614     0.21387516
7665   57328     92     0.30455986
4412   55912     968     0.023761027
6014   56072     578     0.035806224
6743   56385     890     0.016796002
6743   56385     893     0.070505485
6014   56072     636     0.036003
7665   57328     304     0.024374073
